"topik","contentSnippet","preprocessedContent"
"ekonomi","Harga minyak turun karena pasar ketakutan perlambatan ekonomi dan tarif impor AS hingga rencana OPEC+ untuk meningkatkan pasokan.","harga minyak turun pasar takut lambat ekonomi tarif impor as hingga rencana opec tingkat pasok"
"ekonomi","Sritex awalnya gagal membayar utang sehingga digugat PKPU oleh kreditur dan divonis pailit oleh pengadilan dan putusannya dikuatkan oleh MA.","sritex awal gagal bayar utang gugat pkpu kreditur vonis pailit adil putus kuat ma"
"ekonomi","Antrean di SPBU Shell tampak mengular. SPBU swasta ini mendadak ramai dan jadi 'primadona' pilihan masyarakat usai mencuat isu BBM oplosan.","antre spbu shell tampak ular spbu swasta dadak ramai jadi primadona pilih masyarakat usai cuat isu bbm oplos"
"ekonomi","Dirut ID Food Sis Apik berharap mendapat suntikan dana untuk mencapai swasembada pangan usai bergabung ke Danantara.","dirut id food sis apik harap dapat sunti dana capai swasembada pangan usai gabung danantara"
"ekonomi","Badan Pemeriksa Keuangan (BPK) mengungkapkan uang negara selama ini ternyata banyak mengendap di bank.","badan periksa uang bpk ungkap uang negara lama nyata banyak endap bank"
"ekonomi","Sritex resmi menjadi milik kurator menyusul penutupan perusahaan pada Sabtu (1/3) besok. Seluruh karyawan di-PHK pada Rabu kemarin (26/2).","sritex resmi jadi milik kurator susul tutup usaha sabtu besok seluruh karyawan phk rabu kemarin"
"ekonomi","Sebagian masyarakat mungkin tengah menanti kabar pendaftaran CPNS 2025 kapan dibuka. Ketahui perkiraan waktunya untuk bersiap-siap.","bagi masyarakat mungkin tengah nanti kabar daftar cpns kapan buka tahu kira waktu siap siap"
"ekonomi","Kemnaker mencatat karyawan yang terkena PHK massal Group Sritex mencapai 10 ribu. PHK terbanyak di pabrik Sukoharjo, yakni 8.504 buruh.","kemnaker catat karyawan kena phk massal group sritex capai ribu phk banyak pabrik sukoharjo buruh"
"ekonomi","Nilai tukar rupiah dibuka melemah 0,59 persen ke Rp16.550 per dolar AS pada perdagangan pasar spot pada Jumat (28/2) pagi.","nilai tukar rupiah buka lemah persen rp16 per dolar as dagang pasar spot jumat pagi"
"ekonomi","Seluruh karyawan Sritex yang mencapai 8.400 orang terkena PHK pada Rabu (26/2) dan perusahaan akan tutup per 1 Maret 2025.","seluruh karyawan sritex capai orang kena phk rabu usaha tutup per maret"
"ekonomi","Menteri Pariwisata (Menpar) Widiyanti Putri Wardhana melobi pihak hotel dan restoran agar tak melakukan pemutusan hubungan kerja (PHK) massal.","menteri pariwisata menpar widiyanti putri wardhana lobi pihak hotel restoran tak laku putus hubung kerja phk massal"
"ekonomi","Pemprov DKI Jakarta akan memperluas layanan transportasi umum gratis. Ada 15 golongan warga yang akan gratis naik Transjakarta, MRT dan LRT.","pemprov dki jakarta luas layan transportasi umum gratis golong warga gratis naik transjakarta mrt lrt"
"ekonomi","Cara cek lokasi faskes 1 BPJS Kesehatan tempat kita terdaftar cukup mudah. Peserta bisa mengeceknya secara online sehingga tak perlu repot ke kantor cabang.","cara cek lokasi faskes bpjs sehat tempat daftar cukup mudah serta ecek online tak perlu repot kantor cabang"
"ekonomi","Diskon 50 persen token listrik PLN berakhir hari ini (28/2). Token tak akan hangus meski diinput pada masa promo berakhir.","diskon persen token listrik pln akhir hari token tak hangus meski diinput masa promo akhir"
"ekonomi","Kisah kelam Chernobyl hingga Fukushima membayangi ambisi bangun PLTN di 2032. Bahayanya dinilai tidak setara dengan iming-iming energi murah berbasis nuklir.","kisah kelam chernobyl hingga fukushima bayang ambisi bangun pltn bahaya nilai tara iming energi murah bas nuklir"
"ekonomi","Bulog memperkiran Indonesia akan surplus beras sekitar 2,6 juta pada Maret atau Ramadhan usai defisit sejak awal tahun.","bulog kir indonesia surplus beras juta maret ramadhan usai defisit sejak awal tahun"
"ekonomi","Presiden Prabowo Subianto meresmikan layanan bank emas atau bullion bank pertama di Indonesia pada Rabu (27/2) kemarin.","presiden prabowo subianto resmi layan bank emas bullion bank pertama indonesia rabu kemarin"
"ekonomi","Basuki Tjahaja Purnama (Ahok) mengaku bersedia untuk dimintai keterangan oleh Kejagung terkait kasus korupsi tata kelola minyak minyak mentah periode 2018-2023.","basuki tjahaja purnama ahok aku sedia minta terang jagung kait kasus korupsi tata kelola minyak mentah periode"
"ekonomi","IHSG masih berpotensi mengalami tekanan hari ini (28/2), namun dampaknya diperkirakan akan lebih terbatas.","ihsg potensi alami tekan hari dampak kira lebih batas"
"ekonomi","Menteri ESDM Bahlil Lahadalia meminta kepala daerah permudah izin perusahaan untuk eksplorasi migas demi mewujudkan misi Presiden Prabowo soal ketahanan energi.","menteri esdm bahlil lahadalia minta kepala daerah mudah izin usaha eksplorasi migas wujud misi presiden prabowo soal tahan energi"
"ekonomi","Disperinaker Sukoharjo menuturkan seluruh karyawan PT Sritex resmi terkena PHK per Rabu (26/2) menyusul perusahaan yang tutup total per tanggal 1 Maret 2025.","disperinaker sukoharjo tutur seluruh karyawan pt sritex resmi kena phk per rabu susul usaha tutup total per tanggal maret"
"ekonomi","Gubernur Jawa Timur Khofifah Indar Parawansa mengimbau masyarakat untuk tidak panic buying jelang Ramadan.","gubernur jawa timur khofifah indar parawansa imbau masyarakat panic buying jelang ramadan"
"ekonomi","Cak Imin bersama Bahlil tengah merancang pola subsidi energi yang tepat buntut dugaan beredarnya BBM oplosan.","cak imin sama bahlil tengah rancang pola subsidi energi tepat buntut duga edar bbm oplos"
"ekonomi","Pemadaman listrik besar-besaran melanda sejumlah daerah di Chile. Pemerintah mengumumkan keadaan darurat buntut masalah itu.","madam listrik besar besar landa jumlah daerah chile perintah umum ada darurat buntut masalah"
"ekonomi","Basuki Tjahaja Purnama alias Ahok buka suara soal kemungkinan dipanggil Kejaksaan Agung (Kejagung) dalam kasus impor minyak mentah.","basuki tjahaja purnama alias ahok buka suara soal mungkin panggil jaksa agung jagung kasus impor minyak mentah"
"ekonomi","Kepala BGN Dadan Hindayana menegaskan program makan bergizi gratis (MBG) dibayar oleh badannya yang bersumber dari APBN.","kepala bgn dad hindayana tegas program makan gizi gratis mbg bayar badan sumber apbn"
"ekonomi","Adik Presiden Prabowo Subianto, Hashim Djojohadikusumo menyebut Jerman ambil alih pimpinan JETP usai AS hengkang dari kemitraan tersebut.","adik presiden prabowo subianto hashim djojohadikusumo sebut jerman ambil alih pimpin jetp usai as hengkang mitra sebut"
"ekonomi","Kementerian Ketenagakerjaan (Kemnaker) membantah banyak perusahaan sengaja melakukan pemutusan hubungan kerja (PHK) sebelum puasa.","menteri ketenagakerjaan kemnaker ban banyak usaha sengaja laku putus hubung kerja phk puasa"
"ekonomi","PT Jasa Raharja meraup laba bersih sebesar Rp1,3 triliun sepanjang 2024.","pt jasa raharja raup laba bersih besar rp1 triliun panjang"
"ekonomi","Komisi XII DPR RI menegaskan pemerintah rutin melakukan uji lab untuk memastikan kualitas BBM yang beredar di lapangan sesuai dengan standar.","komisi xii dpr ri tegas perintah rutin laku uji lab pasti kualitas bbm edar lapang sesuai standar"
"ekonomi","Cara membatalkan tiket kereta api secara online bisa dilakukan dengan dua cara, yakni melalui aplikasi KAI Access dan website resmi.","cara batal tiket kereta api online laku cara lalu aplikasi kai access website resmi"
"ekonomi","Menko Cak Imin menyebut lembaga zakat dan filantropi akan diwajibkan memakai Data Tunggal Sosial Ekonomi (DTSEN) milik pemerintah.","menko cak imin sebut lembaga zakat filantropi wajib pakai data tunggal sosial ekonomi dtsen milik perintah"
"ekonomi","Badan Pemeriksa Keuangan (BPK) tengah melakukan audit coretax alias sistem perpajakan canggih milik Indonesia senilai Rp1,3 triliun.","badan periksa uang bpk tengah laku audit coretax alias sistem paja canggih milik indonesia nila rp1 triliun"
"ekonomi","Kemnaker berjanji akan mengumumkan kebijakan pemberian tunjangan hari raya (THR) pada pengemudi ojek online (ojol) paling lambat dua pekan lagi.","kemnaker janji umum bijak beri tunjang hari raya thr kemudi ojek online ojol paling lambat pekan"
"ekonomi","OJK mencatat perdagangan bursa karbon mencapai Rp76,56 miliar per 24 Februari 2025 atau setara dengan volume transaksi 1.557.326 ton CO2 ekuivalen.","ojk catat dagang bursa karbon capai rp76 miliar per februari tara volume transaksi ton co2 ekuivalen"
"ekonomi","Menteri ESDM Bahlil Lahadalia meminta masyarakat tak perlu khawatir dengan produk PT Pertamina (Persero) di tengah maraknya isu BBM oplosan.","menteri esdm bahlil lahadalia minta masyarakat tak perlu khawatir produk pt pertamina persero tengah marak isu bbm oplos"
"ekonomi","Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mewajibkan penyedia makan bergizi gratis untuk mengupload makanan yang mereka akan sajikan di media sosial.","kepala badan gizi nasional bgn dad hindayana wajib sedia makan gizi gratis mengupload makan saji media sosial"
"ekonomi","Kementerian Investasi/BKPM menyebut keberadaan Rosan Roeslani di Danantara dan BKPM penting demi konsolidasi cepat dua lembaga dalam genjot investasi.","menteri investasi bkpm sebut ada ros roeslani danantara bkpm penting konsolidasi cepat lembaga genjot investasi"
"ekonomi","Peserta BPJS Kesehatan mandiri yang merasa berhak menerima bantuan JKN-KIS dapat mengajukan diri menjadi peserta PBI. Namun ada syarat yang harus dipenuhi.","serta bpjs sehat mandiri rasa hak terima bantu jkn kis aju diri jadi serta pbi syarat penuh"
"ekonomi","Indeks harga saham gabungan (IHSG) ditutup merosot 1,83 persen ke 6.485,44 pada Kamis (27/2) sore.","indeks harga saham gabung ihsg tutup merosot persen kamis sore"
"ekonomi","Menteri ESDM Bahlil Lahadalia mengatakan HBA akan memberikan kepastian harga batu bara Indonesia yang lebih baik dibandingkan menggunakan harga acuan luar.","menteri esdm bahlil lahadalia kata hba beri pasti harga batu bara indonesia lebih baik banding guna harga acu luar"
"ekonomi","Kilang Cilacap PT Pertamina (Persero) mengalami kebakaran pada Kamis (27/2).","kilang cilacap pt pertamina persero alami bakar kamis"
"ekonomi","Menteri Keuangan Sri Mulyani akan menjadi salah satu anggota Dewan Pengawas Danantara.","menteri uang sri mulyani jadi salah satu anggota dewan awas danantara"
"ekonomi","Rupiah ditutup di level Rp16.454 per dolar AS pada Kamis (27/2) atau melemah 0,45 persen dibandingkan penutupan perdagangan sebelumnya.","rupiah tutup level rp16 per dolar as kamis lemah persen banding tutup dagang belum"
"ekonomi","Karyawan Sritex mulai mengisi surat PHK agar bisa segera mengurus dana Jaminan Kehilangan Pekerjaan dan pesangon.","karyawan sritex mulai isi surat phk segera urus dana jamin hilang kerja sangon"
"ekonomi","AS, China dan Rusia mengajukan proposal untuk membangun pembangkit nuklir di Indonesia, dengan bermitra dengan Kadin.","as china rusia aju proposal bangun bangkit nuklir indonesia mitra kadin"
"ekonomi","BPK menyebut angka kerugian Rp193,7 triliun dalam dugaan kasus korupsi tata kelola minyak mentah masih sementara.","bpk sebut angka rugi rp193 triliun duga kasus korupsi tata kelola minyak mentah"
"ekonomi","Menteri ESDM Bahlil bakal sidak ke beberapa SPBU besok (28/2) untuk mengambil sample BBM buntut dugaan adanya bahan bakar oplosan yang beredar.","menteri esdm bahlil bakal sidak beberapa spbu besok ambil sample bbm buntut duga ada bahan bakar oplos edar"
"ekonomi","DPR menilai UU Migas sudah terlalu lama dan banyak aturan yang sudah tidak relevan, terutama terkait pengawasan sehingga kerap terjadi celah untuk curang.","dpr nilai uu migas terlalu lama banyak atur relevan utama kait awas kerap jadi celah curang"
"ekonomi","DPR mendatangi SPBU Pertamina dan Shell yang ada di Cibubur, Depok, pada Kamis (27/2) untuk mengambil sampel BBM imbas adanya dugaan korupsi minyak mentah.","dpr datang spbu pertamina shell cibubur depok kamis ambil sampel bbm imbas ada duga korupsi minyak mentah"
"ekonomi","Abon Cap Koki, UMKM Purbalingga, tunjukkan potensi tembus pasar global lewat inovasi produk dan partisipasi di BRI UMKM EXPO(RT) 2025.","abon cap koki umkm purbalingga tunjuk potensi tembus pasar global lewat inovasi produk partisipasi bri umkm expo rt"
"ekonomi","Upah minimum di Provinsi Daerah Istimewa Yogyakarta (DIY) mengalami kenaikan pada 2025. Segini besaran UMP, UMK, dan UMSP Jogja 2025.","upah minimum provinsi daerah istimewa yogyakarta diy alami naik gin besar ump umk umsp jogja"
"ekonomi","Zulhas menyebut peran penelitian untuk menghasilkan bibit unggul padi hingga tebu amat dibutuhkan, bahkan negara lain sudah punya bibit GMO.","zulhas sebut peran teliti hasil bibit unggul padi hingga tebu butuh bahkan negara punya bibit gmo"
"ekonomi","Ramadan Berbagi dari Electronic City terdiri dari berbagai program spesial, mulai pembagian takjil hingga program Ngabuburit (Ngabulin Kebutuhan dan Tetap Irit).","ramadan bagi electronic city diri bagai program spesial mulai bagi takjil hingga program ngabuburit ngabulin butuh tetap irit"
"ekonomi","Presdir Freeport Indonesia Tony Wenas mengungkap perusahaannya belum bisa mengekspor konsentrat tembaga karena izin belum terbit.","presdir freeport indonesia tony wenas ungkap usaha ekspor konsentrat tembaga izin terbit"
"ekonomi","BPK mengungkap kelakuan nakal kementerian/lembaga (K/L), sebelum adanya perintah efisiensi dari Presiden Prabowo Subianto.","bpk ungkap laku nakal menteri lembaga k l ada perintah efisiensi presiden prabowo subianto"
"ekonomi","Pasar Tasik, salah satu tempat masyarakat ibu kota berburu fesyen mulai dari pakaian, alas kaki hingga gamis dan mukena ramai menjelang Ramadan 1466 Hijriah.","pasar tasik salah satu tempat masyarakat ibu kota buru fesyen mulai pakai alas kaki hingga gamis mukena ramai jelang ramadan hijriah"
"ekonomi","Pemerintah memiliki Fasilitas Instalasi Karantina Hewan di Purwakarta yang bisa dipakai untuk mengarantina sapi impor asal Australia.","perintah milik fasilitas instalasi karantina hewan purwakarta pakai karantina sapi impor asal australia"
"ekonomi","BBM Pertamina secara berkala diuji dan diawasi secara ketat oleh Kementerian ESDM melalui Balai Besar Pengujian Minyak dan Gas Bumi (LEMIGAS).","bbm pertamina kala uji awas ketat menteri esdm lalu balai besar uji minyak gas bumi ligas"
"ekonomi","Kepesertaan BPJS Kesehatan ada yang diperoleh dari perusahaan ataupun secara mandiri. Bagaimana jika tidak mampu membayar BPJS mandiri?","serta bpjs sehat oleh usaha atau mandiri bagaimana mampu bayar bpjs mandiri"
"ekonomi","Harga minyak naik hingga 0,3 persen usai Trump batalkan perjanjian lisensi Chevron di Venezuela, serta peluang damai Ukraina-Rusia.","harga minyak naik hingga persen usai trump batal janji lisensi chevron venezuela peluang damai ukraina rusia"
"ekonomi","Erick memberi contoh SWF negara lain yang pengelolaannya bisa ditiru Danantara seperti Temasek Singapura hingga China Investment Corporation (CIC).","erick beri contoh swf negara kelola tiru danantara temasek singapura hingga china investment corporation cic"
"ekonomi","Bos PT Pegadaian Damar Latri Setiawan mengatakan dengan menjadi nasabah Bank Emas, masyarakat bisa untung dari imbal jasa dan bunga emas.","bos pt gadai damar latri setiawan kata jadi nasabah bank emas masyarakat untung imbal jasa bunga emas"
"ekonomi","Kehadiran bank emas memicu Freeport terus menambah produksi emas untuk kebutuhan nasional sehingga mengurangi ketergantungan impor emas.","hadir bank emas picu freeport terus tambah produksi emas butuh nasional kurang gantung impor emas"
"ekonomi","DJP menyebut Eks Kepala Kanwil Pajak Jakarta Khusus Muhammad Haniv yang kini jadi tersangka gratifikasi sudah tak aktif sejak Januari 2019.","djp sebut eks kepala kanwil pajak jakarta khusus muhammad haniv kini jadi sangka gratifikasi tak aktif sejak januari"
"ekonomi","Nilai tukar rupiah dibuka turun 0,15 persen ke posisi Rp16.405 per dolar AS pada perdagangan pasar spot pada Kamis (27/2) pagi.","nilai tukar rupiah buka turun persen posisi rp16 per dolar as dagang pasar spot kamis pagi"
"ekonomi","Tony Wenas menyebut perusahaan gaji karyawan, biaya operasional dan pengeluaran lain yang menggunakan dolar hasil ekspor.","tony wenas sebut usaha gaji karyawan biaya operasional keluar guna dolar hasil ekspor"
"ekonomi","Menko Pangan Zulhas menyebut harga cabai jelang Ramadhan tembus Rp62 ribu. Mahalnya harga cabai mempengaruhi inflasi.","menko pangan zulhas sebut harga cabai jelang ramadhan tembus rp62 ribu mahal harga cabai pengaruh inflasi"
"ekonomi","Bank emas dapat memperkuat stabilitas ekonomi dan memperkuat cadangan devisa meski ekonom mewanti-wanti potensi fraud hingga likuiditas emas.","bank emas kuat stabilitas ekonomi kuat cadang devisa meski ekonom mewanti wanti potensi fraud hingga likuiditas emas"
"ekonomi","Gaji dirut Pertamina Patra Niaga diperkirakan mencapai Rp21,8 miliar jika mengacu pada laporan keuangan perusahaan dan peraturan menteri BUMN.","gaji dirut pertamina patra niaga kira capai rp21 miliar acu lapor uang usaha atur menteri bumn"
"ekonomi","Sejumlah lahan pertanian di Pulau Jawa dialihfungsikan untuk industri sampai perumahan sehingga lumbung pangan baru akan dibangun di luar Jawa.","jumlah lahan tani pulau jawa dialihfungsikan industri rumah lumbung pangan baru bangun luar jawa"
"ekonomi","IHSG diprediksi melemah hari ini (27/2) karena indeks saham masih berpotensi mengalami tekanan jual lanjutan.","ihsg prediksi lemah hari indeks saham potensi alami tekan jual lanjut"
"ekonomi","Presiden Prabowo resmikan Bank Emas Pegadaian dan BSI, BRI Group optimis tingkatkan PDB, lapangan kerja, dan devisa ekonomi nasional.","presiden prabowo resmi bank emas gadai bsi bri group optimis tingkat pdb lapang kerja devisa ekonomi nasional"
"ekonomi","Erick dalam kesempan ini mengamini BSI dan PT Pegadaian yang bersama PNM menginduk ke holding ultramikro BRI diberi penugasan terhadap Bank Emas tersebut.","erick kesempan amin bsi pt gadai sama pnm induk holding ultramikro bri beri tugas bank emas sebut"
"ekonomi","Deposito emas di Pegadaian melesat hingga 300 kilogram dalam dua pekan setelah perusahaan dapat izin usaha layanan bank emas.","deposito emas gadai lesat hingga kilogram pekan usaha izin usaha layan bank emas"
"ekonomi","BRI Menanam - Grow dan Green bantu pulihkan terumbu karang di Pulau Maratua, tingkatkan ekonomi nelayan, dan dorong ekowisata lewat konservasi berkelanjutan.","bri tanam grow green bantu pulih terumbu karang pulau maratua tingkat ekonomi nelayan dorong ekowisata lewat konservasi lanjut"
"ekonomi","Bahlil mendorong pendanaan dari Danantara pada tahap pertama untuk pembangunan kilang minyak dan tempat penyimpanan BBM.","bahlil dorong dana danantara tahap pertama bangun kilang minyak tempat simpan bbm"
"ekonomi","Erick menegaskan peralihan BUMN ke Danantara pada akhirnya mesti dilakukan seluruhnya bersamaan jika melihat contoh SWF negara lain.","erick tegas alih bumn danantara akhir mesti laku seluruh sama lihat contoh swf negara"
"ekonomi","Telkom hadirkan solusi AI inovatif untuk perkuat ekosistem digital nasional dan tingkatkan efisiensi di sektor industri Indonesia.","telkom hadir solusi ai inovatif kuat ekosistem digital nasional tingkat efisiensi sektor industri indonesia"
"ekonomi","Menteri Koordinator Bidang Pangan Zulkifli Hasan menegaskan alokasi kredit usaha rakyat (KUR) untuk petani di 2025 sangat besar, yakni tembus Rp300 triliun.","menteri koordinator bidang pangan zulkifli hasan tegas alokasi kredit usaha rakyat kur tani sangat besar tembus rp300 triliun"
"ekonomi","Erick menegaskan pembagian tugas dengan Bos Danantara Rosan akan menyesuaikan dengan ketentuan dalam UU BUMN.","erick tegas bagi tugas bos danantara ros sesuai tentu uu bumn"
"ekonomi","Sejumlah perusahaan penyedia bahan bakar minyak (BBM) di tanah air memastikan stok dalam kondisi aman menjelang musim mudik Lebaran 2025.","jumlah usaha sedia bahan bakar minyak bbm tanah air pasti stok kondisi aman jelang musim mudik lebaran"
"olahraga","Mohamed Salah tampil impresif bersama Liverpool pada musim ini. Ia pun kini ada di atas angin dalam pembicaraan soal perpanjangan kontrak.","mohamed salah tampil impresif sama liverpool musim kini atas angin bicara soal panjang kontrak"
"olahraga","Elkan Baggott mendapatkan pujian dari media Inggris menjelang pengumuman pemain Timnas Indonesia untuk Kualifikasi Piala Dunia 2026 periode Maret 2025.","elkan baggott dapat puji media inggris jelang umum main timnas indonesia kualifikasi piala dunia periode maret"
"olahraga","Alex Marquez mengalahkan Marc Marquez pada sesi practice MotoGP Thailand 2025. Sementara Francesco Bagnaia gagal lolos otomatis ke Q2 babak kualifikasi.","alex marquez kalah marc marquez sesi practice motogp thailand francesco bagnaia gagal lolos otomatis q2 babak kualifikasi"
"olahraga","Sebanyak 11 wakil Indonesia akan bertanding dalam turnamen Badminton Asia Championships 2025 yang akan berlangsung di Ningbo, China, 8-13 April mendatang.","banyak wakil indonesia tanding turnamen badminton asia championships langsung ningbo china april datang"
"olahraga","Persipura Jayapura berhasil mengalahkan Persibo Bojonegoro dengan skor 2-1 dalam laga playoff degradasi Liga 2. Boaz Solossa cetak gol kemenangan di laga ini.","persipura jayapura hasil kalah persibo bojonegoro skor laga playoff degradasi liga boaz solossa cetak gol menang laga"
"olahraga","Pembalap Indonesia, Mario Aji, meraih hasil practice terbaiknya di kelas Moto2 setelah merebut posisi empat pada sesi practice Moto2 Thailand 2025.","balap indonesia mario aji raih hasil practice baik kelas moto2 rebut posisi empat sesi practice moto2 thailand"
"olahraga","Federasi Sepak Bola Australia (FA) akan menjual tiket tambahan pertandingan Australia vs Indonesia pada 3 Maret mendatang.","federasi sepak bola australia fa jual tiket tambah tanding australia vs indonesia maret datang"
"olahraga","Penyerang Persib Bandung, David da Silva, mengaku Surabaya selalu menjadi rumah kedua baginya jelang laga kontra Persebaya.","serang persib bandung david da silva aku surabaya selalu jadi rumah dua bagi jelang laga kontra baya"
"olahraga","Pengamat sepak bola asal Malaysia, Keeshaanan Sundaresan, memuji langkah PSSI merekrut Jordi Cruyff untuk menjadi penasihat teknis Timnas Indonesia.","amat sepak bola asal malaysia keeshaanan sundaresan puji langkah pssi rekrut jordi cruyff jadi nasihat teknis timnas indonesia"
"olahraga","Empat pembalap muda potensial binaan PT Astra Honda Motor (AHM) siap mengharumkan nama bangsa jelang balapan Asia Talent Cup 2025.","empat balap muda potensial bina pt astra honda motor ahm siap harum nama bangsa jelang balap asia talent cup"
"olahraga","Timnas Irak menolak menghadapi Palestina di Yerusalam dan Yordania pada lanjutan Kualifikasi Piala Dunia 2026 zona Asia, 25 Maret mendatang.","timnas irak tolak hadap palestina yerusalam yordania lanjut kualifikasi piala dunia zona asia maret datang"
"olahraga","Direktur Utama Permodalan Nasional Madani (PNM) Arief Mulyadi meyakini keputusan pihaknya mendukung Liga Nusantara sebagai keputusan tepat.","direktur utama modal nasional madani pnm arief mulyadi yakin putus pihak dukung liga nusantara putus tepat"
"olahraga","Marc Marquez unggul atas Franco Morbidelli pada latihan bebas pertama (FP1) MotoGP Thailand 2025 yang berlangsung di Sirkuit Buriram, Jumat (28/2).","marc marquez unggul atas franco morbidelli latih bebas pertama fp1 motogp thailand langsung sirkuit buriram jumat"
"olahraga","Mike Tyson mengaku Muhammad Ali adalah petinju terbaik dan akan mengalahkannya andai keduanya bertarung di atas ring tinju.","mike tyson aku muhammad ali tinju baik kalah andai dua tarung atas ring tinju"
"olahraga","Sejumlah bintang Manchester United dikabarkan marah terhadap Ruben Amorim yang menyalahkan para pemain atas PHK lebih dari 200 karyawan.","jumlah bintang manchester united kabar marah ruben amorim salah main atas phk lebih karyawan"
"olahraga","Pelatih Hillstate Kang Sung-hyung merasa senang dengan kerja sama anak asuhnya saat takluk dari Hi Pass dalam lanjutan putaran keenam Liga Voli Korea.","latih hillstate kang sung hyung rasa senang kerja sama anak asuh takluk hi pass lanjut putar enam liga voli korea"
